TIME	IMEI	IP	
2/8/2016 (3:32)	1000045639	0.0.0.0	
2/8/2016 (3:36)	354738068487872	0.0.0.0	
2/8/2016 (3:38)	359543056799964	0.0.0.0	
2/8/2016 (3:39)	867562026527177	0.0.0.0	
2/8/2016 (3:46)	359342051608605	0.0.0.0	
2/8/2016 (3:46)	0	0.0.0.0	
2/8/2016 (3:47)	358933067420182	0.0.0.0	
2/8/2016 (3:48)	355884055936122	0.0.0.0	
2/8/2016 (3:51)	353571060146290	0.0.0.0	
2/8/2016 (3:55)	359465071502852	0.0.0.0	
2/8/2016 (3:57)	355966059001456	0.0.0.0	
2/8/2016 (3:59)	0	0.0.0.0	
2/8/2016 (4:1)	359888061246661	0.0.0.0	
2/8/2016 (4:4)	358916020865973	0.0.0.0	
2/8/2016 (4:4)	357453062372834	0.0.0.0	
2/8/2016 (4:4)	865281023013881	0.0.0.0	
2/8/2016 (4:5)	358194052120853	0.0.0.0	
2/8/2016 (4:8)	0	0.0.0.0	
2/8/2016 (4:13)	0	0.0.0.0	
2/8/2016 (4:14)	352323063294672	0.0.0.0	
2/8/2016 (4:14)	865770023199104	0.0.0.0	
2/8/2016 (4:17)	354028071688157	0.0.0.0	
2/8/2016 (4:17)	357099051204544	0.0.0.0	
2/8/2016 (4:19)	359222064127068	0.0.0.0	
2/8/2016 (4:24)	355308062785900	0.0.0.0	
2/8/2016 (4:24)	0	0.0.0.0	
2/8/2016 (4:26)	359658066427834	0.0.0.0	
2/8/2016 (4:28)	358988070265982	0.0.0.0	
2/8/2016 (4:29)	0	0.0.0.0	
2/8/2016 (4:29)	0	0.0.0.0	
2/8/2016 (4:30)	0	0.0.0.0	
2/8/2016 (4:31)	0	0.0.0.0	
2/8/2016 (4:31)	357700064081536	0.0.0.0	
2/8/2016 (4:32)	359919053180616	0.0.0.0	
2/8/2016 (4:32)	357700060512864	0.0.0.0	
2/8/2016 (4:32)	865987020458230	0.0.0.0	
2/8/2016 (4:34)	0	0.0.0.0	
2/8/2016 (4:34)	357700060939893	0.0.0.0	
2/8/2016 (4:35)	353665061097757	0.0.0.0	
2/8/2016 (4:37)	0	0.0.0.0	
2/8/2016 (4:37)	359038050070728	0.0.0.0	
2/8/2016 (4:37)	0	0.0.0.0	
2/8/2016 (4:38)	359465079407955	0.0.0.0	
2/8/2016 (4:42)	356801072449466	0.0.0.0	
2/8/2016 (4:44)	358175070701105	0.0.0.0	
2/8/2016 (4:45)	0	0.0.0.0	
2/8/2016 (4:45)	0	0.0.0.0	
2/8/2016 (4:46)	354516056018952	0.0.0.0	
2/8/2016 (4:48)	353452066352960	0.0.0.0	
2/8/2016 (4:50)	0	0.0.0.0	
2/8/2016 (4:51)	0	0.0.0.0	
2/8/2016 (4:52)	0	0.0.0.0	
2/8/2016 (4:54)	351778062946476	0.0.0.0	
2/8/2016 (4:54)	359703051439459	0.0.0.0	
2/8/2016 (4:55)	0	0.0.0.0	
2/8/2016 (4:56)	0	0.0.0.0	
2/8/2016 (4:57)	355251057620387	0.0.0.0	
2/8/2016 (4:59)	0	0.0.0.0	
2/8/2016 (5:6)	359888064251288	0.0.0.0	
2/8/2016 (5:9)	0	0.0.0.0	
2/8/2016 (5:9)	357700061378844	0.0.0.0	
2/8/2016 (5:11)	0	0.0.0.0	
2/8/2016 (5:12)	0	0.0.0.0	
2/8/2016 (5:14)	0	0.0.0.0	
2/8/2016 (5:18)	351737051199695	0.0.0.0	
2/8/2016 (5:19)	0	0.0.0.0	
2/8/2016 (5:22)	356825011359536	0.0.0.0	
2/8/2016 (5:23)	356603052364198	0.0.0.0	
2/8/2016 (5:23)	0	0.0.0.0	
2/8/2016 (5:25)	354855069308913	0.0.0.0	
2/8/2016 (5:27)	356797050911750	0.0.0.0	
2/8/2016 (5:28)	357533051949997	0.0.0.0	
2/8/2016 (5:30)	355971060934588	0.0.0.0	
2/8/2016 (5:31)	358301059297903	0.0.0.0	
2/8/2016 (5:31)	0	0.0.0.0	
2/8/2016 (5:32)	0	0.0.0.0	
2/8/2016 (5:32)	0	0.0.0.0	
2/8/2016 (5:33)	0	0.0.0.0	
2/8/2016 (5:33)	356535055875848	0.0.0.0	
2/8/2016 (5:34)	357638053528036	0.0.0.0	
2/8/2016 (5:34)	357595063957912	0.0.0.0	
2/8/2016 (5:35)	0	0.0.0.0	
2/8/2016 (5:36)	358208056610543	0.0.0.0	
2/8/2016 (5:37)	0	0.0.0.0	
2/8/2016 (5:39)	0	0.0.0.0	
2/8/2016 (5:42)	352690061151751	0.0.0.0	
2/8/2016 (5:43)	0	0.0.0.0	
2/8/2016 (5:44)	356400075721524	0.0.0.0	
2/8/2016 (5:44)	358414063387360	0.0.0.0	
2/8/2016 (5:45)	0	0.0.0.0	
2/8/2016 (5:46)	0	0.0.0.0	
2/8/2016 (5:46)	358718062266866	0.0.0.0	
2/8/2016 (5:48)	359443051641024	0.0.0.0	
2/8/2016 (5:49)	358771060695057	0.0.0.0	
2/8/2016 (5:50)	353881075925780	0.0.0.0	
2/8/2016 (5:53)	352375061217477	0.0.0.0	
2/8/2016 (5:53)	358484061210609	0.0.0.0	
2/8/2016 (5:55)	0	0.0.0.0	
2/8/2016 (5:56)	0	0.0.0.0	
2/8/2016 (5:56)	352205060415543	0.0.0.0	
2/8/2016 (5:57)	868694020199197	0.0.0.0	
2/8/2016 (5:58)	10000416616	0.0.0.0	
2/8/2016 (6:0)	356741058159673	0.0.0.0	
2/8/2016 (6:0)	0	0.0.0.0	
2/8/2016 (6:5)	100003330766	0.0.0.0	
2/8/2016 (6:7)	0	0.0.0.0	
2/8/2016 (6:9)	356400073588438	0.0.0.0	
2/8/2016 (6:10)	0	0.0.0.0	
2/8/2016 (6:12)	0	0.0.0.0	
2/8/2016 (6:13)	0	0.0.0.0	
2/8/2016 (6:14)	0	0.0.0.0	
2/8/2016 (6:15)	0	0.0.0.0	
2/8/2016 (6:15)	355308060201306	0.0.0.0	
2/8/2016 (6:17)	869909024714661	0.0.0.0	
2/8/2016 (6:17)	0	0.0.0.0	
2/8/2016 (6:17)	358467066994608	0.0.0.0	
2/8/2016 (6:18)	352375061217477	0.0.0.0	
2/8/2016 (6:18)	352144073669194	0.0.0.0	
2/8/2016 (6:21)	0	0.0.0.0	
2/8/2016 (6:21)	353412067586909	0.0.0.0	
2/8/2016 (6:24)	357379052969059	0.0.0.0	
2/8/2016 (6:25)	867028025756092	0.0.0.0	
2/8/2016 (6:25)	10000454070	0.0.0.0	
2/8/2016 (6:27)	354623061563897	0.0.0.0	
2/8/2016 (6:27)	867079022887497	0.0.0.0	
2/8/2016 (6:30)	359443068395507	0.0.0.0	
2/8/2016 (6:31)	10000454070	0.0.0.0	
2/8/2016 (6:31)	359785042021116	0.0.0.0	
2/8/2016 (6:31)	0	0.0.0.0	
2/8/2016 (6:32)	357559060676859	0.0.0.0	
2/8/2016 (6:33)	0	0.0.0.0	
2/8/2016 (6:42)	357381053075183	0.0.0.0	
2/8/2016 (6:44)	865022029265897	0.0.0.0	
2/8/2016 (6:47)	354599060775676	0.0.0.0	
2/8/2016 (6:50)	352315052204936	0.0.0.0	
2/8/2016 (6:51)	354270050534438	0.0.0.0	
2/8/2016 (6:52)	0	0.0.0.0	
2/8/2016 (6:52)	355271060354246	0.0.0.0	
2/8/2016 (6:54)	356759042751561	0.0.0.0	
2/8/2016 (6:56)	865291020978986	0.0.0.0	
2/8/2016 (6:58)	0	0.0.0.0	
2/8/2016 (6:59)	0	0.0.0.0	
2/8/2016 (7:1)	0	0.0.0.0	
2/8/2016 (7:4)	351651065163227	0.0.0.0	
2/8/2016 (7:5)	0	0.0.0.0	
2/8/2016 (7:8)	359861055181459	0.0.0.0	
2/8/2016 (7:8)	352957072669448	0.0.0.0	
2/8/2016 (7:9)	353230072970656	0.0.0.0	
2/8/2016 (7:9)	354028075643794	0.0.0.0	
2/8/2016 (7:13)	357700063510758	0.0.0.0	
2/8/2016 (7:13)	354326077360445	0.0.0.0	
2/8/2016 (7:15)	356412070506479	0.0.0.0	
2/8/2016 (7:19)	355271060877691	0.0.0.0	
2/8/2016 (7:21)	354028078898064	0.0.0.0	
2/8/2016 (7:22)	0	0.0.0.0	
2/8/2016 (7:23)	356453045553204	0.0.0.0	
2/8/2016 (7:24)	100003127	0.0.0.0	
2/8/2016 (7:26)	353483070103834	0.0.0.0	
2/8/2016 (7:27)	0	0.0.0.0	
2/8/2016 (7:27)	358302056807025	0.0.0.0	
2/8/2016 (7:27)	355797061086049	0.0.0.0	
2/8/2016 (7:28)	0	0.0.0.0	
2/8/2016 (7:33)	356604056323388	0.0.0.0	
2/8/2016 (7:34)	0	0.0.0.0	
2/8/2016 (7:36)	353263068260949	0.0.0.0	
2/8/2016 (7:39)	0	0.0.0.0	
2/8/2016 (7:40)	353147076174772	0.0.0.0	
2/8/2016 (7:42)	353501073216483	0.0.0.0	
2/8/2016 (7:42)	356789059602555	0.0.0.0	
2/8/2016 (7:44)	868087027988656	0.0.0.0	
2/8/2016 (7:45)	0	0.0.0.0	
2/8/2016 (7:47)	359620041478217	0.0.0.0	
2/8/2016 (7:49)	356293066222580	0.0.0.0	
2/8/2016 (7:52)	359785045232744	0.0.0.0	
2/8/2016 (7:53)	0	0.0.0.0	
2/8/2016 (7:55)	352905055114023	0.0.0.0	
2/8/2016 (7:56)	356741057979907	0.0.0.0	
2/8/2016 (7:57)	352945052268018	0.0.0.0	
2/8/2016 (7:58)	0	0.0.0.0	
2/8/2016 (8:0)	0	0.0.0.0	
2/8/2016 (8:1)	0	0.0.0.0	
2/8/2016 (8:2)	0	0.0.0.0	
2/8/2016 (8:3)	357093070158351	0.0.0.0	
2/8/2016 (8:3)	352967060119611	0.0.0.0	
2/8/2016 (8:6)	359656066522943	0.0.0.0	
2/8/2016 (8:6)	354028070327666	0.0.0.0	
2/8/2016 (8:8)	357909069191642	0.0.0.0	
2/8/2016 (8:10)	0	0.0.0.0	
2/8/2016 (8:12)	0	0.0.0.0	
2/8/2016 (8:13)	356446060349920	0.0.0.0	
2/8/2016 (8:14)	0	0.0.0.0	
2/8/2016 (8:16)	867564020092414	0.0.0.0	
2/8/2016 (8:17)	356879068853750	0.0.0.0	
2/8/2016 (8:18)	354028075014483	0.0.0.0	
2/8/2016 (8:20)	355342067348596	0.0.0.0	
2/8/2016 (8:20)	356396060179076	0.0.0.0	
2/8/2016 (8:22)	0	0.0.0.0	
2/8/2016 (8:27)	355952060468751	0.0.0.0	
2/8/2016 (8:28)	0	0.0.0.0	
2/8/2016 (8:30)	0	0.0.0.0	
2/8/2016 (8:30)	0	0.0.0.0	
2/8/2016 (8:31)	0	0.0.0.0	
2/8/2016 (8:31)	356801072281166	0.0.0.0	
2/8/2016 (8:31)	0	0.0.0.0	
2/8/2016 (8:32)	0	0.0.0.0	
2/8/2016 (8:35)	0	0.0.0.0	
2/8/2016 (8:41)	358310071300611	0.0.0.0	
2/8/2016 (8:43)	868851029840755	0.0.0.0	
2/8/2016 (8:45)	358546061242780	0.0.0.0	
2/8/2016 (8:50)	0	0.0.0.0	
2/8/2016 (8:53)	352910061448407	0.0.0.0	
2/8/2016 (8:55)	357671053670706	0.0.0.0	
2/8/2016 (8:55)	355762058243011	0.0.0.0	
2/8/2016 (8:56)	0	0.0.0.0	
2/8/2016 (8:57)	357559060569450	0.0.0.0	
2/8/2016 (8:57)	861735035739928	0.0.0.0	
2/8/2016 (8:57)	0	0.0.0.0	
2/8/2016 (9:0)	869025020280761	0.0.0.0	
2/8/2016 (9:2)	0	0.0.0.0	
2/8/2016 (9:3)	0	0.0.0.0	
2/8/2016 (9:4)	0	0.0.0.0	
2/8/2016 (9:8)	354653050157468	0.0.0.0	
2/8/2016 (9:11)	357700066113774	0.0.0.0	
2/8/2016 (9:11)	357700060980491	0.0.0.0	
2/8/2016 (9:13)	357534053760317	0.0.0.0	
2/8/2016 (9:13)	0	0.0.0.0	
2/8/2016 (9:14)	352613062653054	0.0.0.0	
2/8/2016 (9:17)	352830320173220	0.0.0.0	
2/8/2016 (9:18)	352888067770901	0.0.0.0	
2/8/2016 (9:20)	0	0.0.0.0	
2/8/2016 (9:21)	866038022814431	0.0.0.0	
2/8/2016 (9:22)	0	0.0.0.0	
2/8/2016 (9:24)	353769070797629	0.0.0.0	
2/8/2016 (9:24)	358301077092393	0.0.0.0	
2/8/2016 (9:25)	353771064835480	0.0.0.0	
2/8/2016 (9:29)	354418071842344	0.0.0.0	
2/8/2016 (9:32)	0	0.0.0.0	
2/8/2016 (9:33)	664482494574245	0.0.0.0	
2/8/2016 (9:36)	357700063992840	0.0.0.0	
2/8/2016 (9:36)	0	0.0.0.0	
2/8/2016 (9:38)	1000045639	0.0.0.0	
2/8/2016 (9:40)	357874066760593	0.0.0.0	
2/8/2016 (9:41)	352954060591387	0.0.0.0	
2/8/2016 (9:43)	353571060422972	0.0.0.0	
2/8/2016 (9:48)	864694023562288	0.0.0.0	
2/8/2016 (9:51)	359143061581083	0.0.0.0	
2/8/2016 (9:51)	359342051608605	0.0.0.0	
2/8/2016 (9:53)	355884055936122	0.0.0.0	
2/8/2016 (9:53)	356899067442231	0.0.0.0	
2/8/2016 (9:53)	867562026527177	0.0.0.0	
2/8/2016 (9:55)	351549060336667	0.0.0.0	
2/8/2016 (9:59)	0	0.0.0.0	
2/8/2016 (10:0)	866043027484875	0.0.0.0	
2/8/2016 (10:0)	0	0.0.0.0	
2/8/2016 (10:2)	357392055655021	0.0.0.0	
2/8/2016 (10:2)	351651062058388	0.0.0.0	
2/8/2016 (10:4)	0	0.0.0.0	
2/8/2016 (10:4)	354738067326378	0.0.0.0	
2/8/2016 (10:5)	358194052120853	0.0.0.0	
2/8/2016 (10:6)	357453062372834	0.0.0.0	
2/8/2016 (10:6)	0	0.0.0.0	
2/8/2016 (10:7)	355966059001456	0.0.0.0	
2/8/2016 (10:7)	355966059001456	0.0.0.0	
2/8/2016 (10:10)	358916020865973	0.0.0.0	
2/8/2016 (10:10)	0	0.0.0.0	
2/8/2016 (10:15)	0	0.0.0.0	
2/8/2016 (10:18)	0	0.0.0.0	
2/8/2016 (10:22)	911504252147987	0.0.0.0	
2/8/2016 (10:23)	0	0.0.0.0	
2/8/2016 (10:23)	356801070890943	0.0.0.0	
2/8/2016 (10:24)	358932040013064	0.0.0.0	
2/8/2016 (10:25)	356529063593568	0.0.0.0	
2/8/2016 (10:26)	354137065069546	0.0.0.0	
2/8/2016 (10:27)	355308062785900	0.0.0.0	
2/8/2016 (10:28)	359222064127068	0.0.0.0	
2/8/2016 (10:28)	352323063294672	0.0.0.0	
2/8/2016 (10:29)	359658066427834	0.0.0.0	
2/8/2016 (10:29)	354028071688157	0.0.0.0	
2/8/2016 (10:29)	0	0.0.0.0	
2/8/2016 (10:33)	359919053180616	0.0.0.0	
2/8/2016 (10:33)	0	0.0.0.0	
2/8/2016 (10:34)	357700060512864	0.0.0.0	
2/8/2016 (10:35)	357909060745651	0.0.0.0	
2/8/2016 (10:36)	357700064081536	0.0.0.0	
2/8/2016 (10:36)	0	0.0.0.0	
2/8/2016 (10:37)	865987020458230	0.0.0.0	
2/8/2016 (10:39)	0	0.0.0.0	
2/8/2016 (10:39)	0	0.0.0.0	
2/8/2016 (10:40)	352112078965008	0.0.0.0	
2/8/2016 (10:44)	357638053528036	0.0.0.0	
2/8/2016 (10:45)	358138065344489	0.0.0.0	
2/8/2016 (10:46)	358175070701105	0.0.0.0	
2/8/2016 (10:47)	0	0.0.0.0	
2/8/2016 (10:48)	358949051320501	0.0.0.0	
2/8/2016 (10:48)	0	0.0.0.0	
2/8/2016 (10:50)	358003056335609	0.0.0.0	
2/8/2016 (10:50)	0	0.0.0.0	
2/8/2016 (10:51)	0	0.0.0.0	
2/8/2016 (10:52)	0	0.0.0.0	
2/8/2016 (10:54)	0	0.0.0.0	
2/8/2016 (10:54)	0	0.0.0.0	
2/8/2016 (10:57)	0	0.0.0.0	
2/8/2016 (10:57)	0	0.0.0.0	
2/8/2016 (10:58)	351778062946476	0.0.0.0	
2/8/2016 (10:58)	0	0.0.0.0	
2/8/2016 (11:1)	868694021239596	0.0.0.0	
2/8/2016 (11:2)	0	0.0.0.0	
2/8/2016 (11:2)	355251057620387	0.0.0.0	
2/8/2016 (11:5)	0	0.0.0.0	
2/8/2016 (11:6)	0	0.0.0.0	
2/8/2016 (11:7)	358933067420182	0.0.0.0	
2/8/2016 (11:8)	359300051926955	0.0.0.0	
2/8/2016 (11:11)	355831051839552	0.0.0.0	
2/8/2016 (11:15)	359971043829794	0.0.0.0	
2/8/2016 (11:16)	0	0.0.0.0	
2/8/2016 (11:17)	357700061378844	0.0.0.0	
2/8/2016 (11:19)	0	0.0.0.0	
2/8/2016 (11:19)	0	0.0.0.0	
2/8/2016 (11:19)	355600068881760	0.0.0.0	
2/8/2016 (11:19)	0	0.0.0.0	
2/8/2016 (11:21)	352149073995416	0.0.0.0	
2/8/2016 (11:26)	356825011359536	0.0.0.0	
2/8/2016 (11:28)	0	0.0.0.0	
2/8/2016 (11:29)	0	0.0.0.0	
2/8/2016 (11:29)	0	0.0.0.0	
2/8/2016 (11:29)	0	0.0.0.0	
2/8/2016 (11:31)	355971060934588	0.0.0.0	
2/8/2016 (11:33)	866087020692240	0.0.0.0	
2/8/2016 (11:33)	354855069308913	0.0.0.0	
2/8/2016 (11:34)	0	0.0.0.0	
2/8/2016 (11:35)	352223068028614	0.0.0.0	
2/8/2016 (11:37)	0	0.0.0.0	
2/8/2016 (11:38)	357533051949997	0.0.0.0	
2/8/2016 (11:38)	359543056799964	0.0.0.0	
2/8/2016 (11:40)	867805029630476	0.0.0.0	
2/8/2016 (11:41)	0	0.0.0.0	
2/8/2016 (11:42)	0	0.0.0.0	
2/8/2016 (11:44)	0	0.0.0.0	
2/8/2016 (11:47)	358208056610543	0.0.0.0	
2/8/2016 (11:47)	0	0.0.0.0	
2/8/2016 (11:48)	0	0.0.0.0	
2/8/2016 (11:48)	355070052907163	0.0.0.0	
2/8/2016 (11:50)	358771060695057	0.0.0.0	
2/8/2016 (11:51)	359761072082476	0.0.0.0	
2/8/2016 (11:51)	0	0.0.0.0	
2/8/2016 (11:53)	0	0.0.0.0	
2/8/2016 (11:56)	356819060064402	0.0.0.0	
2/8/2016 (11:57)	356797050911750	0.0.0.0	
2/8/2016 (11:58)	0	0.0.0.0	
2/8/2016 (12:1)	353353062688003	0.0.0.0	
2/8/2016 (12:5)	0	0.0.0.0	
2/8/2016 (12:6)	358099057055170	0.0.0.0	
2/8/2016 (12:7)	356400075721524	0.0.0.0	
2/8/2016 (12:8)	357600060465180	0.0.0.0	
2/8/2016 (12:9)	911370257566625	0.0.0.0	
2/8/2016 (12:10)	356741058159673	0.0.0.0	
2/8/2016 (12:10)	100003330766	0.0.0.0	
2/8/2016 (12:12)	0	0.0.0.0	
2/8/2016 (12:12)	0	0.0.0.0	
2/8/2016 (12:13)	355084065426145	0.0.0.0	
2/8/2016 (12:13)	863805020076236	0.0.0.0	
2/8/2016 (12:15)	863438025368984	0.0.0.0	
2/8/2016 (12:15)	353236076825010	0.0.0.0	
2/8/2016 (12:15)	0	0.0.0.0	
2/8/2016 (12:15)	0	0.0.0.0	
2/8/2016 (12:18)	0	0.0.0.0	
2/8/2016 (12:19)	356400073588438	0.0.0.0	
2/8/2016 (12:19)	0	0.0.0.0	
2/8/2016 (12:19)	355241070439063	0.0.0.0	
2/8/2016 (12:21)	0	0.0.0.0	
2/8/2016 (12:22)	358467066994608	0.0.0.0	
2/8/2016 (12:22)	0	0.0.0.0	
2/8/2016 (12:22)	0	0.0.0.0	
2/8/2016 (12:23)	0	0.0.0.0	
2/8/2016 (12:24)	0	0.0.0.0	
2/8/2016 (12:24)	0	0.0.0.0	
2/8/2016 (12:26)	0	0.0.0.0	
2/8/2016 (12:27)	867028025756092	0.0.0.0	
2/8/2016 (12:27)	357379052969059	0.0.0.0	
2/8/2016 (12:27)	351825051143969	0.0.0.0	
2/8/2016 (12:30)	0	0.0.0.0	
2/8/2016 (12:32)	359443068395507	0.0.0.0	
2/8/2016 (12:33)	0	0.0.0.0	
2/8/2016 (12:33)	0	0.0.0.0	
2/8/2016 (12:35)	352569071400228	0.0.0.0	
2/8/2016 (12:35)	861074030787058	0.0.0.0	
2/8/2016 (12:36)	359785042021116	0.0.0.0	
2/8/2016 (12:36)	0	0.0.0.0	
2/8/2016 (12:37)	355953062973418	0.0.0.0	
2/8/2016 (12:37)	867079022887497	0.0.0.0	
2/8/2016 (12:38)	352930072807060	0.0.0.0	
2/8/2016 (12:41)	357004073335342	0.0.0.0	
2/8/2016 (12:41)	358187056445441	0.0.0.0	
2/8/2016 (12:43)	354258066669173	0.0.0.0	
2/8/2016 (12:45)	356293065532278	0.0.0.0	
2/8/2016 (12:46)	355215061106485	0.0.0.0	
2/8/2016 (12:51)	357258064542361	0.0.0.0	
2/8/2016 (12:52)	354599060775676	0.0.0.0	
2/8/2016 (12:54)	868694020199197	0.0.0.0	
2/8/2016 (12:55)	351722073473278	0.0.0.0	
2/8/2016 (12:55)	355308060201306	0.0.0.0	
2/8/2016 (12:58)	352315052204936	0.0.0.0	
2/8/2016 (12:59)	359973065933694	0.0.0.0	
2/8/2016 (13:1)	0	0.0.0.0	
2/8/2016 (13:1)	865291020978986	0.0.0.0	
2/8/2016 (13:2)	0	0.0.0.0	
2/8/2016 (13:4)	356021011856982	0.0.0.0	
2/8/2016 (13:6)	0	0.0.0.0	
2/8/2016 (13:8)	0	0.0.0.0	
2/8/2016 (13:9)	0	0.0.0.0	
2/8/2016 (13:12)	354028075643794	0.0.0.0	
2/8/2016 (13:12)	359077055668789	0.0.0.0	
2/8/2016 (13:13)	357700063510758	0.0.0.0	
2/8/2016 (13:14)	354326077360445	0.0.0.0	
2/8/2016 (13:14)	0	0.0.0.0	
2/8/2016 (13:20)	355271060354246	0.0.0.0	
2/8/2016 (13:20)	352465078181525	0.0.0.0	
2/8/2016 (13:21)	911417458726456	0.0.0.0	
2/8/2016 (13:22)	0	0.0.0.0	
2/8/2016 (13:24)	357384051275136	0.0.0.0	
2/8/2016 (13:26)	0	0.0.0.0	
2/8/2016 (13:29)	355626050536351	0.0.0.0	
2/8/2016 (13:32)	351737051199695	0.0.0.0	
2/8/2016 (13:33)	355296061640277	0.0.0.0	
2/8/2016 (13:34)	100003127	0.0.0.0	
2/8/2016 (13:35)	0	0.0.0.0	
2/8/2016 (13:38)	356801072449466	0.0.0.0	
2/8/2016 (13:38)	0	0.0.0.0	
2/8/2016 (13:38)	0	0.0.0.0	
2/8/2016 (13:38)	0	0.0.0.0	
2/8/2016 (13:39)	357700060939893	0.0.0.0	
2/8/2016 (13:39)	10000311243	0.0.0.0	
2/8/2016 (13:40)	864324028039609	0.0.0.0	
2/8/2016 (13:41)	353263068260949	0.0.0.0	
2/8/2016 (13:43)	356604056323388	0.0.0.0	
2/8/2016 (13:45)	0	0.0.0.0	
2/8/2016 (13:46)	868087027988656	0.0.0.0	
2/8/2016 (13:46)	358714060448184	0.0.0.0	
2/8/2016 (13:47)	10000311243	0.0.0.0	
2/8/2016 (13:49)	0	0.0.0.0	
2/8/2016 (13:51)	353143060722015	0.0.0.0	
2/8/2016 (13:53)	49842727149526	0.0.0.0	
2/8/2016 (13:53)	0	0.0.0.0	
2/8/2016 (13:54)	356293066222580	0.0.0.0	
2/8/2016 (13:55)	10000416616	0.0.0.0	
2/8/2016 (13:56)	100004182	0.0.0.0	
2/8/2016 (13:58)	0	0.0.0.0	
2/8/2016 (13:58)	355025063763070	0.0.0.0	
2/8/2016 (14:0)	356741057979907	0.0.0.0	
2/8/2016 (14:2)	356801072449466	0.0.0.0	
2/8/2016 (14:3)	357093070158351	0.0.0.0	
2/8/2016 (14:7)	358114068641262	0.0.0.0	
2/8/2016 (14:8)	352967060119611	0.0.0.0	
2/8/2016 (14:10)	0	0.0.0.0	
2/8/2016 (14:12)	0	0.0.0.0	
2/8/2016 (14:12)	0	0.0.0.0	
2/8/2016 (14:13)	356446060349920	0.0.0.0	
2/8/2016 (14:13)	356412070506479	0.0.0.0	
2/8/2016 (14:14)	0	0.0.0.0	
2/8/2016 (14:16)	354738068487872	0.0.0.0	
2/8/2016 (14:17)	356744060155762	0.0.0.0	
2/8/2016 (14:19)	354832055648727	0.0.0.0	
2/8/2016 (14:19)	352746061628782	0.0.0.0	
2/8/2016 (14:19)	0	0.0.0.0	
2/8/2016 (14:21)	0	0.0.0.0	
2/8/2016 (14:23)	353263061828098	0.0.0.0	
2/8/2016 (14:24)	354028075014483	0.0.0.0	
2/8/2016 (14:25)	352069056880833	0.0.0.0	
2/8/2016 (14:26)	867564020092414	0.0.0.0	
2/8/2016 (14:27)	352205060415543	0.0.0.0	
2/8/2016 (14:28)	0	0.0.0.0	
2/8/2016 (14:29)	0	0.0.0.0	
2/8/2016 (14:31)	0	0.0.0.0	
2/8/2016 (14:31)	356801072281166	0.0.0.0	
2/8/2016 (14:33)	355953067075466	0.0.0.0	
2/8/2016 (14:34)	0	0.0.0.0	
2/8/2016 (14:35)	0	0.0.0.0	
2/8/2016 (14:35)	0	0.0.0.0	
2/8/2016 (14:36)	0	0.0.0.0	
2/8/2016 (14:37)	355271060877691	0.0.0.0	
2/8/2016 (14:39)	356759042751561	0.0.0.0	
2/8/2016 (14:39)	0	0.0.0.0	
2/8/2016 (14:40)	355797061086049	0.0.0.0	
2/8/2016 (14:43)	357909069191642	0.0.0.0	
2/8/2016 (14:44)	0	0.0.0.0	
2/8/2016 (14:45)	358546061242780	0.0.0.0	
2/8/2016 (14:51)	0	0.0.0.0	
2/8/2016 (14:54)	0	0.0.0.0	
2/8/2016 (14:56)	0	0.0.0.0	
2/8/2016 (14:57)	0	0.0.0.0	
2/8/2016 (14:57)	357665064753808	0.0.0.0	
2/8/2016 (14:58)	359443051641024	0.0.0.0	
2/8/2016 (14:58)	868851029840755	0.0.0.0	
2/8/2016 (14:59)	354666056093040	0.0.0.0	
2/8/2016 (15:0)	0	0.0.0.0	
2/8/2016 (15:2)	357381053075183	0.0.0.0	
2/8/2016 (15:6)	0	0.0.0.0	
2/8/2016 (15:7)	355922073862407	0.0.0.0	
2/8/2016 (15:8)	353516071206914	0.0.0.0	
2/8/2016 (15:10)	356316062346903	0.0.0.0	
2/8/2016 (15:11)	357700066113774	0.0.0.0	
2/8/2016 (15:11)	357700060980491	0.0.0.0	
2/8/2016 (15:12)	356879068853750	0.0.0.0	
2/8/2016 (15:13)	356396060179076	0.0.0.0	
2/8/2016 (15:14)	0	0.0.0.0	
2/8/2016 (15:15)	0	0.0.0.0	
2/8/2016 (15:17)	1000025699	0.0.0.0	
2/8/2016 (15:17)	352830320173220	0.0.0.0	
2/8/2016 (15:18)	0	0.0.0.0	
2/8/2016 (15:20)	352888067770901	0.0.0.0	
2/8/2016 (15:21)	359785045232744	0.0.0.0	
2/8/2016 (15:21)	359482064325647	0.0.0.0	
2/8/2016 (15:22)	355762058243011	0.0.0.0	
2/8/2016 (15:26)	358301077092393	0.0.0.0	
2/8/2016 (15:27)	0	0.0.0.0	
2/8/2016 (15:27)	0	0.0.0.0	
2/8/2016 (15:28)	0	0.0.0.0	
2/8/2016 (15:29)	353769070797629	0.0.0.0	
2/8/2016 (15:29)	354418071842344	0.0.0.0	
2/8/2016 (15:31)	353771064835480	0.0.0.0	
2/8/2016 (15:31)	866038022814431	0.0.0.0	
2/8/2016 (15:31)	353483070103834	0.0.0.0	
2/8/2016 (15:36)	0	0.0.0.0	
2/8/2016 (15:37)	0	0.0.0.0	
2/8/2016 (15:37)	358827060546045	0.0.0.0	
2/8/2016 (15:37)	0	0.0.0.0	
2/8/2016 (15:37)	0	0.0.0.0	
2/8/2016 (15:41)	1000045639	0.0.0.0	
